League , Years ,Round , Home Team , Away Team , HomeScore , Away Score ,ALL Possession Ball possession Home ,ALL Possession Ball possession Away ,ALL Shots Total shots Home ,ALL Shots Total shots Away ,ALL Shots Shots on target Home ,ALL Shots Shots on target Away ,ALL Shots Shots off target Home ,ALL Shots Shots off target Away ,ALL Shots Blocked shots Home ,ALL Shots Blocked shots Away ,ALL TVData Corner kicks Home ,ALL TVData Corner kicks Away ,ALL TVData Offsides Home ,ALL TVData Offsides Away ,ALL TVData Fouls Home ,ALL TVData Fouls Away ,ALL TVData Yellow cards Home ,ALL TVData Yellow cards Away ,ALL TVData Red cards Home ,ALL TVData Red cards Away ,ALL Shots extra Big chances Home ,ALL Shots extra Big chances Away ,ALL Shots extra Big chances missed Home ,ALL Shots extra Big chances missed Away ,ALL Shots extra Hit woodwork Home ,ALL Shots extra Hit woodwork Away ,ALL Shots extra Counter attacks Home ,ALL Shots extra Counter attacks Away ,ALL Shots extra Shots inside box Home ,ALL Shots extra Shots inside box Away ,ALL Shots extra Shots outside box Home ,ALL Shots extra Shots outside box Away ,ALL Shots extra Goalkeeper saves Home ,ALL Shots extra Goalkeeper saves Away ,ALL Passes Passes Home ,ALL Passes Passes Away ,ALL Passes Accurate passes Home ,ALL Passes Accurate passes Away ,ALL Passes Long balls Home ,ALL Passes Long balls Away ,ALL Passes Crosses Home ,ALL Passes Crosses Away ,ALL Duels Dribbles Home ,ALL Duels Dribbles Away ,ALL Duels Possession lost Home ,ALL Duels Possession lost Away ,ALL Duels Duels won Home ,ALL Duels Duels won Away ,ALL Duels Aerials won Home ,ALL Duels Aerials won Away ,ALL Defending Tackles Home ,ALL Defending Tackles Away ,ALL Defending Interceptions Home ,ALL Defending Interceptions Away ,ALL Defending Clearances Home ,ALL Defending Clearances Away ,1ST Possession Ball possession Home ,1ST Possession Ball possession Away ,1ST Shots Total shots Home ,1ST Shots Total shots Away ,1ST Shots Shots on target Home ,1ST Shots Shots on target Away ,1ST Shots Shots off target Home ,1ST Shots Shots off target Away ,1ST Shots Blocked shots Home ,1ST Shots Blocked shots Away ,1ST TVData Corner kicks Home ,1ST TVData Corner kicks Away ,1ST TVData Offsides Home ,1ST TVData Offsides Away ,1ST TVData Yellow cards Home ,1ST TVData Yellow cards Away ,1ST TVData Red cards Home ,1ST TVData Red cards Away ,1ST Shots extra Big chances Home ,1ST Shots extra Big chances Away ,1ST Shots extra Big chances missed Home ,1ST Shots extra Big chances missed Away ,1ST Shots extra Hit woodwork Home ,1ST Shots extra Hit woodwork Away ,1ST Shots extra Counter attacks Home ,1ST Shots extra Counter attacks Away ,1ST Shots extra Shots inside box Home ,1ST Shots extra Shots inside box Away ,1ST Shots extra Shots outside box Home ,1ST Shots extra Shots outside box Away ,1ST Shots extra Goalkeeper saves Home ,1ST Shots extra Goalkeeper saves Away ,1ST Passes Passes Home ,1ST Passes Passes Away ,1ST Passes Accurate passes Home ,1ST Passes Accurate passes Away ,1ST Passes Long balls Home ,1ST Passes Long balls Away ,1ST Passes Crosses Home ,1ST Passes Crosses Away ,1ST Duels Dribbles Home ,1ST Duels Dribbles Away ,1ST Duels Duels won Home ,1ST Duels Duels won Away ,1ST Duels Aerials won Home ,1ST Duels Aerials won Away ,1ST Defending Tackles Home ,1ST Defending Tackles Away ,1ST Defending Interceptions Home ,1ST Defending Interceptions Away ,1ST Defending Clearances Home ,1ST Defending Clearances Away ,2ND Possession Ball possession Home ,2ND Possession Ball possession Away ,2ND Shots Total shots Home ,2ND Shots Total shots Away ,2ND Shots Shots on target Home ,2ND Shots Shots on target Away ,2ND Shots Shots off target Home ,2ND Shots Shots off target Away ,2ND Shots Blocked shots Home ,2ND Shots Blocked shots Away ,2ND TVData Corner kicks Home ,2ND TVData Corner kicks Away ,2ND TVData Offsides Home ,2ND TVData Offsides Away ,2ND TVData Yellow cards Home ,2ND TVData Yellow cards Away ,2ND TVData Red cards Home ,2ND TVData Red cards Away ,2ND Shots extra Big chances Home ,2ND Shots extra Big chances Away ,2ND Shots extra Big chances missed Home ,2ND Shots extra Big chances missed Away ,2ND Shots extra Hit woodwork Home ,2ND Shots extra Hit woodwork Away ,2ND Shots extra Counter attacks Home ,2ND Shots extra Counter attacks Away ,2ND Shots extra Shots inside box Home ,2ND Shots extra Shots inside box Away ,2ND Shots extra Shots outside box Home ,2ND Shots extra Shots outside box Away ,2ND Shots extra Goalkeeper saves Home ,2ND Shots extra Goalkeeper saves Away ,2ND Passes Passes Home ,2ND Passes Passes Away ,2ND Passes Accurate passes Home ,2ND Passes Accurate passes Away ,2ND Passes Long balls Home ,2ND Passes Long balls Away ,2ND Passes Crosses Home ,2ND Passes Crosses Away ,2ND Duels Dribbles Home ,2ND Duels Dribbles Away ,2ND Duels Duels won Home ,2ND Duels Duels won Away ,2ND Duels Aerials won Home ,2ND Duels Aerials won Away ,2ND Defending Tackles Home ,2ND Defending Tackles Away ,2ND Defending Interceptions Home ,2ND Defending Interceptions Away ,2ND Defending Clearances Home ,2ND Defending Clearances Away ,
LaLiga ,18/19 ,18 ,Real Madrid ,Real Sociedad ,0 ,2 ,58% ,42% ,28 ,12 ,8 ,4 ,8 ,5 ,12 ,3 ,10 ,4 ,1 ,2 ,13 ,13 ,5 ,1 ,1 ,0 ,3 ,4 ,3 ,2 ,1 ,0 ,0 ,1 ,20 ,9 ,8 ,3 ,2 ,8 ,623 ,448 ,547 (88%) ,367 (82%) ,44/61 (72%) ,15/44 (34%) ,10/34 (29%) ,3/9 (33%) ,12/19 (63%) ,13/20 (65%) ,132 ,119 ,57 ,49 ,15 ,12 ,18 ,12 ,12 ,10 ,9 ,41 ,66% ,34% ,11 ,1 ,2 ,1 ,4 ,0 ,5 ,0 ,7 ,3 ,1 ,0 ,1 ,1 ,0 ,0 ,2 ,1 ,2 ,0 ,1 ,0 ,0 ,0 ,8 ,1 ,3 ,0 ,0 ,2 ,337 ,172 ,296 (88%) ,128 (74%) ,26/33 (79%) ,6/22 (27%) ,5/18 (28%) ,1/6 (17%) ,5/11 (45%) ,5/9 (55%) ,33 ,25 ,10 ,6 ,10 ,9 ,7 ,5 ,5 ,24 ,51% ,49% ,17 ,11 ,6 ,3 ,4 ,5 ,7 ,3 ,3 ,1 ,0 ,2 ,4 ,0 ,1 ,0 ,1 ,3 ,1 ,2 ,0 ,0 ,0 ,1 ,12 ,8 ,5 ,3 ,2 ,6 ,286 ,276 ,251 (88%) ,239 (87%) ,18/28 (64%) ,9/22 (41%) ,5/16 (31%) ,2/3 (67%) ,7/8 (88%) ,8/11 (73%) ,24 ,24 ,5 ,6 ,8 ,3 ,5 ,5 ,4 ,17 ,
LaLiga ,18/19 ,18 ,Getafe ,Barcelona ,1 ,2 ,23% ,77% ,10 ,12 ,2 ,8 ,6 ,4 ,2 ,0 ,4 ,3 ,3 ,2 ,23 ,12 ,4 ,3 ,null ,null ,1 ,4 ,0 ,3 ,1 ,0 ,0 ,1 ,7 ,7 ,3 ,5 ,6 ,1 ,218 ,741 ,148 (68%) ,664 (90%) ,24/53 (45%) ,55/76 (72%) ,4/16 (25%) ,2/6 (33%) ,4/8 (50%) ,8/17 (47%) ,113 ,119 ,36 ,56 ,6 ,15 ,16 ,12 ,8 ,2 ,17 ,10 ,20% ,80% ,6 ,6 ,1 ,5 ,5 ,1 ,0 ,0 ,0 ,2 ,1 ,1 ,1 ,2 ,null ,null ,1 ,2 ,0 ,1 ,1 ,0 ,0 ,0 ,4 ,5 ,2 ,1 ,3 ,0 ,104 ,429 ,74 (71%) ,396 (92%) ,15/25 (60%) ,35/43 (81%) ,3/5 (60%) ,1/3 (33%) ,1/3 (33%) ,3/6 (50%) ,14 ,23 ,2 ,6 ,7 ,5 ,3 ,0 ,10 ,1 ,28% ,72% ,4 ,6 ,1 ,3 ,1 ,3 ,2 ,0 ,4 ,1 ,2 ,1 ,3 ,1 ,null ,null ,0 ,2 ,0 ,2 ,0 ,0 ,0 ,1 ,3 ,2 ,1 ,4 ,3 ,1 ,114 ,312 ,74 (65%) ,268 (86%) ,9/28 (32%) ,20/33 (61%) ,1/11 (9%) ,1/3 (33%) ,3/5 (60%) ,5/11 (45%) ,22 ,33 ,4 ,9 ,9 ,7 ,5 ,2 ,7 ,9 ,
LaLiga ,18/19 ,18 ,Celta Vigo ,Athletic Bilbao ,1 ,2 ,66% ,34% ,17 ,8 ,3 ,4 ,9 ,3 ,5 ,1 ,3 ,2 ,1 ,2 ,16 ,21 ,2 ,5 ,null ,null ,4 ,4 ,3 ,2 ,1 ,0 ,0 ,3 ,12 ,5 ,5 ,3 ,2 ,2 ,621 ,316 ,537 (86%) ,224 (71%) ,32/54 (59%) ,26/59 (44%) ,10/26 (38%) ,2/13 (15%) ,14/24 (58%) ,9/15 (60%) ,133 ,144 ,72 ,63 ,21 ,24 ,18 ,14 ,7 ,12 ,20 ,18 ,68% ,32% ,12 ,4 ,1 ,2 ,6 ,2 ,5 ,0 ,3 ,1 ,0 ,0 ,1 ,2 ,null ,null ,3 ,3 ,2 ,2 ,1 ,0 ,0 ,2 ,8 ,3 ,4 ,1 ,1 ,0 ,303 ,141 ,266 (88%) ,104 (74%) ,14/21 (67%) ,10/23 (43%) ,6/14 (43%) ,2/7 (29%) ,10/16 (63%) ,5/9 (56%) ,37 ,33 ,10 ,13 ,10 ,7 ,3 ,4 ,8 ,8 ,64% ,36% ,5 ,4 ,2 ,2 ,3 ,1 ,0 ,1 ,0 ,1 ,1 ,2 ,1 ,3 ,null ,null ,1 ,1 ,1 ,0 ,0 ,0 ,0 ,1 ,4 ,2 ,1 ,2 ,1 ,2 ,318 ,175 ,271 (85%) ,120 (69%) ,18/33 (55%) ,16/36 (44%) ,4/12 (33%) ,0/6 (0%) ,4/8 (50%) ,4/6 (67%) ,35 ,30 ,11 ,11 ,8 ,7 ,4 ,8 ,12 ,10 ,
LaLiga ,18/19 ,19 ,Rayo Vallecano ,Celta Vigo ,4 ,2 ,38% ,62% ,11 ,13 ,8 ,4 ,1 ,4 ,2 ,5 ,7 ,5 ,4 ,2 ,12 ,8 ,4 ,1 ,null ,null ,4 ,1 ,2 ,0 ,0 ,1 ,null ,null ,7 ,9 ,4 ,4 ,2 ,4 ,281 ,448 ,200 (71%) ,363 (81%) ,29/66 (44%) ,30/66 (45%) ,0/18 (0%) ,2/21 (10%) ,15/26 (58%) ,12/19 (63%) ,151 ,149 ,60 ,64 ,14 ,14 ,24 ,27 ,5 ,2 ,28 ,21 ,40% ,60% ,6 ,6 ,4 ,2 ,1 ,1 ,1 ,3 ,6 ,2 ,2 ,1 ,1 ,1 ,null ,null ,2 ,1 ,1 ,0 ,0 ,0 ,null ,null ,3 ,6 ,3 ,0 ,0 ,2 ,121 ,185 ,86 (71%) ,147 (79%) ,16/27 (59%) ,13/30 (43%) ,0/12 (0%) ,1/10 (10%) ,6/13 (46%) ,3/6 (50%) ,30 ,32 ,9 ,10 ,10 ,13 ,3 ,1 ,14 ,14 ,37% ,63% ,5 ,7 ,4 ,2 ,0 ,3 ,1 ,2 ,1 ,3 ,2 ,1 ,3 ,0 ,null ,null ,2 ,0 ,1 ,0 ,0 ,1 ,null ,null ,4 ,3 ,1 ,4 ,2 ,2 ,160 ,263 ,114 (71%) ,216 (82%) ,13/39 (33%) ,17/36 (47%) ,0/6 (0%) ,1/11 (9%) ,9/13 (69%) ,9/13 (69%) ,30 ,32 ,5 ,4 ,14 ,14 ,2 ,1 ,14 ,7 ,
LaLiga ,18/19 ,19 ,Leganés ,Huesca ,1 ,0 ,49% ,51% ,14 ,9 ,7 ,3 ,5 ,4 ,2 ,2 ,4 ,4 ,3 ,1 ,11 ,9 ,3 ,3 ,null ,null ,4 ,0 ,4 ,0 ,1 ,0 ,1 ,0 ,10 ,6 ,4 ,3 ,2 ,6 ,398 ,404 ,293 (74%) ,300 (74%) ,32/78 (41%) ,39/85 (46%) ,7/19 (37%) ,5/19 (26%) ,4/9 (44%) ,10/18 (56%) ,163 ,157 ,54 ,57 ,24 ,26 ,17 ,12 ,10 ,10 ,11 ,27 ,48% ,52% ,5 ,2 ,1 ,1 ,3 ,1 ,1 ,0 ,2 ,2 ,1 ,1 ,1 ,1 ,null ,null ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,2 ,3 ,0 ,0 ,1 ,201 ,216 ,151 (75%) ,178 (82%) ,20/42 (48%) ,23/38 (61%) ,3/9 (33%) ,2/11 (18%) ,3/4 (75%) ,7/13 (54%) ,26 ,28 ,9 ,12 ,10 ,4 ,3 ,7 ,9 ,16 ,51% ,49% ,9 ,7 ,6 ,2 ,2 ,3 ,1 ,2 ,2 ,2 ,2 ,0 ,2 ,2 ,null ,null ,4 ,0 ,4 ,0 ,1 ,0 ,1 ,0 ,8 ,4 ,1 ,3 ,2 ,5 ,197 ,188 ,142 (72%) ,122 (65%) ,12/36 (33%) ,16/47 (34%) ,4/10 (40%) ,3/8 (38%) ,1/5 (20%) ,3/5 (60%) ,28 ,29 ,15 ,14 ,7 ,8 ,7 ,3 ,2 ,11 ,
LaLiga ,18/19 ,19 ,Valencia ,Real Valladolid ,1 ,1 ,62% ,38% ,17 ,6 ,5 ,1 ,9 ,2 ,3 ,3 ,7 ,0 ,2 ,1 ,15 ,18 ,2 ,5 ,null ,null ,6 ,0 ,5 ,0 ,null ,null ,null ,null ,14 ,1 ,3 ,5 ,0 ,4 ,527 ,321 ,438 (83%) ,211 (66%) ,42/59 (71%) ,25/80 (31%) ,9/35 (26%) ,1/6 (17%) ,9/19 (47%) ,7/12 (58%) ,152 ,145 ,71 ,62 ,28 ,22 ,16 ,18 ,9 ,12 ,8 ,27 ,65% ,35% ,5 ,0 ,0 ,0 ,4 ,0 ,1 ,0 ,2 ,0 ,2 ,0 ,0 ,3 ,null ,null ,2 ,0 ,2 ,0 ,null ,null ,null ,null ,5 ,0 ,0 ,0 ,0 ,0 ,290 ,154 ,242 (83%) ,104 (68%) ,31/40 (78%) ,15/41 (37%) ,3/12 (25%) ,0/3 (0%) ,5/9 (56%) ,4/8 (50%) ,38 ,29 ,13 ,10 ,9 ,8 ,5 ,8 ,3 ,10 ,60% ,40% ,12 ,6 ,5 ,1 ,5 ,2 ,2 ,3 ,5 ,0 ,0 ,1 ,2 ,2 ,null ,null ,4 ,0 ,3 ,0 ,null ,null ,null ,null ,9 ,1 ,3 ,5 ,0 ,4 ,237 ,167 ,196 (83%) ,107 (64%) ,11/19 (58%) ,10/39 (26%) ,6/23 (26%) ,1/3 (33%) ,4/10 (40%) ,3/4 (75%) ,33 ,33 ,15 ,12 ,7 ,10 ,4 ,4 ,5 ,17 ,
LaLiga ,18/19 ,19 ,Girona ,Deportivo Alavés ,1 ,1 ,55% ,45% ,9 ,15 ,4 ,4 ,5 ,8 ,0 ,3 ,6 ,3 ,2 ,3 ,21 ,14 ,4 ,2 ,null ,null ,0 ,1 ,0 ,1 ,1 ,0 ,1 ,0 ,6 ,8 ,3 ,7 ,2 ,3 ,438 ,351 ,342 (78%) ,256 (73%) ,27/60 (45%) ,31/70 (44%) ,5/23 (22%) ,8/20 (40%) ,8/15 (53%) ,10/14 (71%) ,154 ,142 ,62 ,64 ,29 ,18 ,13 ,17 ,10 ,5 ,21 ,20 ,52% ,48% ,4 ,7 ,4 ,1 ,0 ,6 ,0 ,0 ,1 ,2 ,1 ,3 ,1 ,1 ,null ,null ,0 ,1 ,0 ,1 ,1 ,0 ,1 ,0 ,3 ,5 ,1 ,2 ,0 ,3 ,216 ,195 ,169 (78%) ,149 (76%) ,14/29 (48%) ,23/38 (61%) ,2/7 (29%) ,6/13 (46%) ,1/4 (25%) ,6/8 (75%) ,25 ,33 ,16 ,12 ,3 ,4 ,7 ,2 ,12 ,4 ,59% ,41% ,5 ,8 ,0 ,3 ,5 ,2 ,0 ,3 ,5 ,1 ,1 ,0 ,3 ,1 ,null ,null ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,3 ,2 ,5 ,2 ,0 ,222 ,156 ,173 (78%) ,107 (69%) ,13/31 (42%) ,8/32 (25%) ,3/16 (19%) ,2/7 (29%) ,7/11 (64%) ,4/6 (67%) ,37 ,31 ,13 ,6 ,10 ,13 ,3 ,3 ,9 ,16 ,
LaLiga ,18/19 ,19 ,Villarreal ,Getafe ,1 ,2 ,58% ,42% ,17 ,9 ,7 ,4 ,6 ,3 ,4 ,2 ,6 ,1 ,1 ,3 ,14 ,13 ,4 ,3 ,null ,null ,5 ,1 ,5 ,1 ,3 ,0 ,0 ,2 ,15 ,5 ,2 ,4 ,2 ,7 ,452 ,328 ,329 (73%) ,202 (62%) ,34/80 (43%) ,46/94 (49%) ,8/24 (33%) ,2/14 (14%) ,11/19 (58%) ,7/12 (58%) ,172 ,180 ,66 ,56 ,28 ,24 ,15 ,12 ,17 ,12 ,22 ,28 ,53% ,47% ,7 ,7 ,3 ,2 ,2 ,3 ,2 ,2 ,3 ,1 ,0 ,1 ,3 ,2 ,null ,null ,0 ,1 ,0 ,1 ,0 ,0 ,0 ,0 ,6 ,4 ,1 ,3 ,2 ,3 ,211 ,185 ,144 (68%) ,114 (62%) ,18/43 (42%) ,24/52 (46%) ,4/8 (50%) ,2/9 (22%) ,6/9 (67%) ,2/5 (40%) ,40 ,26 ,17 ,12 ,10 ,5 ,8 ,4 ,10 ,10 ,63% ,37% ,10 ,2 ,4 ,2 ,4 ,0 ,2 ,0 ,3 ,0 ,1 ,2 ,1 ,1 ,null ,null ,5 ,0 ,5 ,0 ,3 ,0 ,0 ,2 ,9 ,1 ,1 ,1 ,0 ,4 ,241 ,143 ,185 (77%) ,88 (62%) ,16/37 (43%) ,22/42 (52%) ,4/16 (25%) ,0/5 (0%) ,5/10 (50%) ,5/7 (71%) ,26 ,30 ,11 ,12 ,5 ,7 ,9 ,8 ,12 ,18 ,
LaLiga ,18/19 ,19 ,Atlético Madrid ,Levante ,1 ,0 ,58% ,42% ,19 ,7 ,5 ,2 ,10 ,1 ,4 ,4 ,5 ,2 ,3 ,0 ,9 ,17 ,0 ,3 ,null ,null ,2 ,1 ,1 ,1 ,null ,null ,0 ,2 ,12 ,4 ,7 ,3 ,2 ,4 ,510 ,353 ,402 (79%) ,250 (71%) ,30/61 (49%) ,31/65 (48%) ,3/11 (27%) ,2/12 (17%) ,20/24 (83%) ,11/23 (48%) ,158 ,159 ,82 ,41 ,17 ,9 ,29 ,12 ,21 ,20 ,14 ,21 ,57% ,43% ,9 ,2 ,2 ,1 ,4 ,0 ,3 ,1 ,3 ,1 ,2 ,0 ,0 ,1 ,null ,null ,1 ,0 ,1 ,0 ,null ,null ,0 ,0 ,5 ,1 ,4 ,1 ,1 ,2 ,261 ,191 ,201 (77%) ,140 (73%) ,9/27 (33%) ,17/36 (47%) ,2/8 (25%) ,0/5 (0%) ,7/9 (78%) ,3/10 (30%) ,39 ,17 ,8 ,5 ,16 ,6 ,12 ,10 ,6 ,16 ,59% ,41% ,10 ,5 ,3 ,1 ,6 ,1 ,1 ,3 ,2 ,1 ,1 ,0 ,0 ,2 ,null ,null ,1 ,1 ,0 ,1 ,null ,null ,0 ,2 ,7 ,3 ,3 ,2 ,1 ,2 ,249 ,162 ,201 (81%) ,110 (68%) ,21/34 (62%) ,14/29 (48%) ,1/3 (33%) ,2/7 (29%) ,13/15 (87%) ,8/13 (62%) ,43 ,24 ,9 ,4 ,13 ,6 ,9 ,10 ,8 ,5 ,
LaLiga ,18/19 ,19 ,Athletic Bilbao ,Sevilla ,2 ,0 ,43% ,57% ,10 ,10 ,3 ,4 ,4 ,3 ,3 ,3 ,7 ,6 ,3 ,3 ,14 ,14 ,4 ,3 ,null ,null ,1 ,1 ,0 ,1 ,null ,null ,4 ,0 ,5 ,5 ,5 ,5 ,4 ,1 ,345 ,463 ,265 (77%) ,370 (80%) ,41/78 (53%) ,31/63 (49%) ,2/20 (10%) ,5/17 (29%) ,8/14 (57%) ,8/14 (57%) ,139 ,142 ,62 ,48 ,23 ,9 ,18 ,17 ,9 ,6 ,21 ,18 ,46% ,54% ,4 ,2 ,2 ,2 ,2 ,0 ,0 ,0 ,4 ,2 ,3 ,1 ,0 ,2 ,null ,null ,0 ,1 ,0 ,1 ,null ,null ,2 ,0 ,1 ,1 ,3 ,1 ,2 ,1 ,183 ,215 ,146 (80%) ,168 (78%) ,26/44 (59%) ,14/30 (47%) ,1/11 (9%) ,2/8 (25%) ,3/6 (50%) ,2/4 (50%) ,28 ,25 ,8 ,4 ,8 ,11 ,3 ,3 ,8 ,8 ,39% ,61% ,6 ,8 ,1 ,2 ,2 ,3 ,3 ,3 ,3 ,4 ,0 ,2 ,4 ,1 ,null ,null ,1 ,0 ,0 ,0 ,null ,null ,2 ,0 ,4 ,4 ,2 ,4 ,2 ,0 ,162 ,248 ,119 (73%) ,202 (81%) ,15/34 (44%) ,17/33 (52%) ,1/9 (11%) ,3/9 (33%) ,5/8 (63%) ,6/10 (60%) ,34 ,23 ,15 ,5 ,10 ,6 ,6 ,3 ,13 ,10 ,
LaLiga ,18/19 ,19 ,Barcelona ,Eibar ,3 ,0 ,58% ,42% ,7 ,15 ,6 ,2 ,1 ,9 ,0 ,4 ,2 ,3 ,8 ,3 ,10 ,12 ,2 ,1 ,null ,null ,3 ,0 ,2 ,0 ,null ,null ,null ,null ,6 ,10 ,1 ,5 ,2 ,3 ,609 ,399 ,523 (86%) ,323 (81%) ,32/58 (55%) ,37/68 (54%) ,2/6 (33%) ,11/34 (32%) ,15/22 (68%) ,3/13 (23%) ,133 ,141 ,64 ,46 ,17 ,14 ,20 ,19 ,13 ,13 ,32 ,8 ,60% ,40% ,2 ,5 ,1 ,0 ,1 ,3 ,0 ,2 ,1 ,2 ,5 ,1 ,1 ,1 ,null ,null ,1 ,0 ,0 ,0 ,null ,null ,null ,null ,2 ,2 ,0 ,3 ,0 ,0 ,330 ,204 ,285 (86%) ,163 (80%) ,16/29 (55%) ,16/34 (47%) ,1/3 (33%) ,5/15 (33%) ,5/9 (56%) ,1/4 (25%) ,27 ,26 ,9 ,10 ,6 ,10 ,3 ,4 ,12 ,4 ,56% ,44% ,5 ,10 ,5 ,2 ,0 ,6 ,0 ,2 ,1 ,1 ,3 ,2 ,1 ,0 ,null ,null ,2 ,0 ,2 ,0 ,null ,null ,null ,null ,4 ,8 ,1 ,2 ,2 ,3 ,279 ,195 ,238 (85%) ,160 (82%) ,16/29 (55%) ,21/34 (62%) ,1/3 (33%) ,6/19 (32%) ,10/13 (77%) ,2/9 (22%) ,37 ,20 ,8 ,4 ,14 ,9 ,10 ,9 ,20 ,4 ,
LaLiga ,18/19 ,19 ,Real Betis ,Real Madrid ,1 ,2 ,73% ,27% ,9 ,14 ,2 ,5 ,5 ,3 ,2 ,6 ,6 ,5 ,3 ,4 ,9 ,13 ,2 ,3 ,null ,null ,1 ,1 ,0 ,1 ,null ,null ,0 ,1 ,2 ,7 ,7 ,7 ,3 ,1 ,712 ,257 ,649 (91%) ,210 (82%) ,25/37 (68%) ,19/44 (43%) ,5/25 (20%) ,2/9 (22%) ,19/25 (76%) ,8/16 (50%) ,125 ,95 ,57 ,51 ,8 ,9 ,19 ,25 ,7 ,12 ,9 ,30 ,70% ,30% ,3 ,10 ,0 ,3 ,3 ,3 ,0 ,4 ,0 ,3 ,3 ,3 ,1 ,2 ,null ,null ,0 ,1 ,0 ,1 ,null ,null ,0 ,1 ,0 ,6 ,3 ,4 ,2 ,0 ,331 ,133 ,298 (90%) ,106 (80%) ,8/15 (53%) ,10/23 (43%) ,0/4 (0%) ,2/7 (29%) ,8/13 (62%) ,6/8 (75%) ,26 ,23 ,5 ,4 ,6 ,8 ,2 ,3 ,7 ,10 ,76% ,24% ,6 ,4 ,2 ,2 ,2 ,0 ,2 ,2 ,6 ,2 ,0 ,1 ,1 ,1 ,null ,null ,1 ,0 ,0 ,0 ,null ,null ,0 ,0 ,2 ,1 ,4 ,3 ,1 ,1 ,381 ,124 ,351 (92%) ,104 (84%) ,17/22 (77%) ,9/21 (43%) ,5/21 (24%) ,0/2 (0%) ,11/12 (92%) ,2/8 (25%) ,31 ,28 ,3 ,5 ,13 ,17 ,5 ,9 ,2 ,20 ,
LaLiga ,18/19 ,19 ,Real Sociedad ,Espanyol ,3 ,2 ,39% ,61% ,9 ,21 ,4 ,2 ,4 ,8 ,1 ,11 ,7 ,3 ,2 ,3 ,16 ,12 ,7 ,4 ,1 ,0 ,4 ,4 ,1 ,3 ,1 ,1 ,null ,null ,8 ,14 ,1 ,7 ,1 ,1 ,317 ,489 ,242 (76%) ,414 (85%) ,27/57 (47%) ,40/57 (70%) ,6/12 (50%) ,6/17 (35%) ,20/25 (80%) ,10/16 (63%) ,127 ,113 ,60 ,73 ,19 ,23 ,10 ,25 ,13 ,9 ,16 ,10 ,53% ,47% ,5 ,8 ,2 ,2 ,2 ,2 ,1 ,4 ,5 ,1 ,2 ,1 ,2 ,2 ,0 ,0 ,2 ,2 ,0 ,1 ,1 ,1 ,null ,null ,4 ,4 ,1 ,4 ,1 ,0 ,197 ,175 ,162 (82%) ,142 (81%) ,17/30 (57%) ,11/20 (55%) ,3/6 (50%) ,2/5 (40%) ,10/13 (77%) ,9/12 (75%) ,29 ,35 ,8 ,6 ,4 ,11 ,6 ,3 ,4 ,7 ,28% ,72% ,4 ,13 ,2 ,0 ,2 ,6 ,0 ,7 ,2 ,2 ,0 ,2 ,5 ,2 ,1 ,0 ,2 ,2 ,1 ,2 ,0 ,0 ,null ,null ,4 ,10 ,0 ,3 ,0 ,1 ,120 ,314 ,80 (67%) ,272 (87%) ,10/27 (37%) ,29/37 (78%) ,3/6 (50%) ,4/12 (33%) ,10/12 (83%) ,1/4 (25%) ,31 ,38 ,11 ,17 ,6 ,14 ,7 ,6 ,12 ,3 ,
LaLiga ,18/19 ,20 ,Getafe ,Deportivo Alavés ,4 ,0 ,43% ,57% ,16 ,7 ,8 ,0 ,5 ,5 ,3 ,2 ,4 ,2 ,1 ,1 ,17 ,18 ,0 ,4 ,null ,null ,2 ,0 ,null ,null ,null ,null ,0 ,1 ,12 ,3 ,4 ,4 ,0 ,4 ,269 ,354 ,170 (63%) ,241 (68%) ,22/68 (32%) ,33/77 (43%) ,3/17 (18%) ,2/10 (20%) ,7/12 (58%) ,10/17 (59%) ,160 ,171 ,65 ,80 ,21 ,38 ,20 ,16 ,13 ,9 ,24 ,25 ,48% ,52% ,8 ,4 ,3 ,0 ,2 ,4 ,3 ,0 ,3 ,0 ,0 ,1 ,0 ,1 ,null ,null ,1 ,0 ,null ,null ,null ,null ,0 ,1 ,6 ,2 ,2 ,2 ,0 ,2 ,149 ,166 ,93 (62%) ,106 (64%) ,12/38 (32%) ,15/41 (37%) ,0/11 (0%) ,1/4 (25%) ,4/7 (57%) ,2/4 (50%) ,36 ,45 ,15 ,23 ,11 ,10 ,7 ,5 ,7 ,18 ,39% ,61% ,8 ,3 ,5 ,0 ,3 ,1 ,0 ,2 ,1 ,2 ,1 ,0 ,0 ,3 ,null ,null ,1 ,0 ,null ,null ,null ,null ,0 ,0 ,6 ,1 ,2 ,2 ,0 ,2 ,120 ,188 ,77 (64%) ,135 (72%) ,10/30 (33%) ,18/36 (50%) ,3/6 (50%) ,1/6 (17%) ,3/5 (60%) ,8/13 (62%) ,29 ,35 ,6 ,15 ,9 ,6 ,6 ,4 ,17 ,7 ,
