League , Years ,Round , Home Team , Away Team , HomeScore , Away Score ,ALL Possession Ball possession Home ,ALL Possession Ball possession Away ,ALL Shots Total shots Home ,ALL Shots Total shots Away ,ALL Shots Shots on target Home ,ALL Shots Shots on target Away ,ALL Shots Shots off target Home ,ALL Shots Shots off target Away ,ALL Shots Blocked shots Home ,ALL Shots Blocked shots Away ,ALL TVData Corner kicks Home ,ALL TVData Corner kicks Away ,ALL TVData Offsides Home ,ALL TVData Offsides Away ,ALL TVData Fouls Home ,ALL TVData Fouls Away ,ALL TVData Yellow cards Home ,ALL TVData Yellow cards Away ,ALL TVData Red cards Home ,ALL TVData Red cards Away ,ALL Shots extra Big chances Home ,ALL Shots extra Big chances Away ,ALL Shots extra Big chances missed Home ,ALL Shots extra Big chances missed Away ,ALL Shots extra Hit woodwork Home ,ALL Shots extra Hit woodwork Away ,ALL Shots extra Counter attacks Home ,ALL Shots extra Counter attacks Away ,ALL Shots extra Counter attack shots Home ,ALL Shots extra Counter attack shots Away ,ALL Shots extra Counter attack goals Home ,ALL Shots extra Counter attack goals Away ,ALL Shots extra Shots inside box Home ,ALL Shots extra Shots inside box Away ,ALL Shots extra Shots outside box Home ,ALL Shots extra Shots outside box Away ,ALL Shots extra Goalkeeper saves Home ,ALL Shots extra Goalkeeper saves Away ,ALL Passes Passes Home ,ALL Passes Passes Away ,ALL Passes Accurate passes Home ,ALL Passes Accurate passes Away ,ALL Passes Long balls Home ,ALL Passes Long balls Away ,ALL Passes Crosses Home ,ALL Passes Crosses Away ,ALL Duels Dribbles Home ,ALL Duels Dribbles Away ,ALL Duels Possession lost Home ,ALL Duels Possession lost Away ,ALL Duels Duels won Home ,ALL Duels Duels won Away ,ALL Duels Aerials won Home ,ALL Duels Aerials won Away ,ALL Defending Tackles Home ,ALL Defending Tackles Away ,ALL Defending Interceptions Home ,ALL Defending Interceptions Away ,ALL Defending Clearances Home ,ALL Defending Clearances Away ,1ST Possession Ball possession Home ,1ST Possession Ball possession Away ,1ST Shots Total shots Home ,1ST Shots Total shots Away ,1ST Shots Shots on target Home ,1ST Shots Shots on target Away ,1ST Shots Shots off target Home ,1ST Shots Shots off target Away ,1ST Shots Blocked shots Home ,1ST Shots Blocked shots Away ,1ST TVData Corner kicks Home ,1ST TVData Corner kicks Away ,1ST TVData Offsides Home ,1ST TVData Offsides Away ,1ST TVData Yellow cards Home ,1ST TVData Yellow cards Away ,1ST TVData Red cards Home ,1ST TVData Red cards Away ,1ST Shots extra Big chances Home ,1ST Shots extra Big chances Away ,1ST Shots extra Big chances missed Home ,1ST Shots extra Big chances missed Away ,1ST Shots extra Hit woodwork Home ,1ST Shots extra Hit woodwork Away ,1ST Shots extra Counter attacks Home ,1ST Shots extra Counter attacks Away ,1ST Shots extra Counter attack shots Home ,1ST Shots extra Counter attack shots Away ,1ST Shots extra Counter attack goals Home ,1ST Shots extra Counter attack goals Away ,1ST Shots extra Shots inside box Home ,1ST Shots extra Shots inside box Away ,1ST Shots extra Shots outside box Home ,1ST Shots extra Shots outside box Away ,1ST Shots extra Goalkeeper saves Home ,1ST Shots extra Goalkeeper saves Away ,1ST Passes Passes Home ,1ST Passes Passes Away ,1ST Passes Accurate passes Home ,1ST Passes Accurate passes Away ,1ST Passes Long balls Home ,1ST Passes Long balls Away ,1ST Passes Crosses Home ,1ST Passes Crosses Away ,1ST Duels Dribbles Home ,1ST Duels Dribbles Away ,1ST Duels Possession lost Home ,1ST Duels Possession lost Away ,1ST Duels Duels won Home ,1ST Duels Duels won Away ,1ST Duels Aerials won Home ,1ST Duels Aerials won Away ,1ST Defending Tackles Home ,1ST Defending Tackles Away ,1ST Defending Interceptions Home ,1ST Defending Interceptions Away ,1ST Defending Clearances Home ,1ST Defending Clearances Away ,2ND Possession Ball possession Home ,2ND Possession Ball possession Away ,2ND Shots Total shots Home ,2ND Shots Total shots Away ,2ND Shots Shots on target Home ,2ND Shots Shots on target Away ,2ND Shots Shots off target Home ,2ND Shots Shots off target Away ,2ND Shots Blocked shots Home ,2ND Shots Blocked shots Away ,2ND TVData Corner kicks Home ,2ND TVData Corner kicks Away ,2ND TVData Offsides Home ,2ND TVData Offsides Away ,2ND TVData Yellow cards Home ,2ND TVData Yellow cards Away ,2ND TVData Red cards Home ,2ND TVData Red cards Away ,2ND Shots extra Big chances Home ,2ND Shots extra Big chances Away ,2ND Shots extra Big chances missed Home ,2ND Shots extra Big chances missed Away ,2ND Shots extra Hit woodwork Home ,2ND Shots extra Hit woodwork Away ,2ND Shots extra Counter attacks Home ,2ND Shots extra Counter attacks Away ,2ND Shots extra Counter attack shots Home ,2ND Shots extra Counter attack shots Away ,2ND Shots extra Counter attack goals Home ,2ND Shots extra Counter attack goals Away ,2ND Shots extra Shots inside box Home ,2ND Shots extra Shots inside box Away ,2ND Shots extra Shots outside box Home ,2ND Shots extra Shots outside box Away ,2ND Shots extra Goalkeeper saves Home ,2ND Shots extra Goalkeeper saves Away ,2ND Passes Passes Home ,2ND Passes Passes Away ,2ND Passes Accurate passes Home ,2ND Passes Accurate passes Away ,2ND Passes Long balls Home ,2ND Passes Long balls Away ,2ND Passes Crosses Home ,2ND Passes Crosses Away ,2ND Duels Dribbles Home ,2ND Duels Dribbles Away ,2ND Duels Possession lost Home ,2ND Duels Possession lost Away ,2ND Duels Duels won Home ,2ND Duels Duels won Away ,2ND Duels Aerials won Home ,2ND Duels Aerials won Away ,2ND Defending Tackles Home ,2ND Defending Tackles Away ,2ND Defending Interceptions Home ,2ND Defending Interceptions Away ,2ND Defending Clearances Home ,2ND Defending Clearances Away ,
LaLiga ,20/21 ,10 ,Deportivo Alavés ,Valencia ,2 ,2 ,33% ,67% ,13 ,13 ,3 ,5 ,0 ,7 ,10 ,1 ,4 ,5 ,3 ,1 ,21 ,16 ,1 ,1 ,null ,null ,2 ,5 ,1 ,3 ,null ,null ,0 ,1 ,null ,null ,null ,null ,9 ,9 ,4 ,4 ,3 ,1 ,250 ,492 ,171 (68%) ,415 (84%) ,16/52 (31%) ,44/67 (66%) ,4/15 (27%) ,3/17 (18%) ,5/8 (63%) ,8/14 (57%) ,114 ,118 ,42 ,44 ,13 ,11 ,9 ,7 ,11 ,4 ,18 ,13 ,33% ,67% ,9 ,2 ,3 ,0 ,0 ,2 ,6 ,0 ,3 ,1 ,2 ,1 ,1 ,0 ,null ,null ,2 ,0 ,1 ,0 ,null ,null ,0 ,0 ,null ,null ,null ,null ,6 ,1 ,3 ,1 ,0 ,1 ,127 ,248 ,86 (68%) ,208 (84%) ,5/28 (18%) ,20/33 (61%) ,3/7 (43%) ,1/8 (13%) ,5/6 (83%) ,2/4 (50%) ,57 ,60 ,26 ,22 ,5 ,7 ,5 ,3 ,6 ,2 ,6 ,7 ,34% ,66% ,4 ,11 ,0 ,5 ,0 ,5 ,4 ,1 ,1 ,4 ,1 ,0 ,0 ,1 ,null ,null ,0 ,5 ,0 ,3 ,null ,null ,0 ,1 ,null ,null ,null ,null ,3 ,8 ,1 ,3 ,3 ,0 ,123 ,244 ,85 (69%) ,207 (85%) ,11/24 (46%) ,24/34 (71%) ,1/8 (13%) ,2/9 (22%) ,0/2 (0%) ,6/10 (60%) ,57 ,58 ,16 ,22 ,8 ,4 ,4 ,4 ,5 ,2 ,12 ,6 ,
LaLiga ,20/21 ,10 ,Athletic Bilbao ,Real Betis ,4 ,0 ,40% ,60% ,14 ,7 ,9 ,1 ,2 ,0 ,3 ,6 ,6 ,3 ,3 ,4 ,16 ,8 ,null ,null ,null ,null ,5 ,0 ,3 ,0 ,null ,null ,1 ,0 ,null ,null ,null ,null ,13 ,5 ,1 ,2 ,1 ,6 ,342 ,521 ,264 (77%) ,441 (85%) ,24/51 (47%) ,27/54 (50%) ,4/17 (24%) ,2/15 (13%) ,9/16 (56%) ,8/22 (36%) ,135 ,140 ,55 ,53 ,16 ,10 ,22 ,20 ,12 ,16 ,20 ,22 ,40% ,60% ,7 ,3 ,4 ,1 ,1 ,0 ,2 ,2 ,1 ,3 ,1 ,4 ,null ,null ,null ,null ,2 ,0 ,1 ,0 ,null ,null ,0 ,0 ,null ,null ,null ,null ,6 ,2 ,1 ,1 ,1 ,3 ,163 ,249 ,121 (74%) ,205 (82%) ,9/25 (36%) ,15/32 (47%) ,1/8 (13%) ,2/5 (40%) ,7/10 (70%) ,2/9 (22%) ,75 ,69 ,23 ,28 ,4 ,8 ,9 ,10 ,5 ,11 ,6 ,12 ,40% ,60% ,7 ,4 ,5 ,0 ,1 ,0 ,1 ,4 ,5 ,0 ,2 ,0 ,null ,null ,null ,null ,3 ,0 ,2 ,0 ,null ,null ,1 ,0 ,null ,null ,null ,null ,7 ,3 ,0 ,1 ,0 ,3 ,179 ,272 ,143 (80%) ,236 (87%) ,15/26 (58%) ,12/22 (55%) ,3/9 (33%) ,0/10 (0%) ,2/6 (33%) ,6/13 (46%) ,60 ,71 ,32 ,25 ,12 ,2 ,13 ,10 ,7 ,5 ,14 ,10 ,
LaLiga ,20/21 ,11 ,Real Valladolid ,Levante ,1 ,1 ,35% ,65% ,10 ,10 ,4 ,3 ,6 ,7 ,0 ,0 ,3 ,11 ,3 ,1 ,18 ,11 ,0 ,3 ,null ,null ,4 ,1 ,3 ,0 ,null ,null ,1 ,0 ,null ,null ,null ,null ,8 ,3 ,2 ,7 ,2 ,3 ,252 ,476 ,169 (67%) ,381 (80%) ,22/71 (31%) ,35/67 (52%) ,4/16 (25%) ,5/27 (19%) ,7/13 (54%) ,10/16 (63%) ,138 ,154 ,47 ,53 ,13 ,14 ,16 ,13 ,13 ,8 ,29 ,15 ,39% ,61% ,7 ,5 ,2 ,1 ,5 ,4 ,0 ,0 ,3 ,4 ,1 ,0 ,0 ,2 ,null ,null ,1 ,0 ,1 ,0 ,null ,null ,0 ,0 ,null ,null ,null ,null ,5 ,1 ,2 ,4 ,1 ,2 ,137 ,220 ,94 (69%) ,167 (76%) ,12/35 (34%) ,15/35 (43%) ,3/13 (23%) ,3/9 (33%) ,5/9 (56%) ,5/6 (83%) ,74 ,77 ,21 ,27 ,4 ,8 ,6 ,8 ,6 ,6 ,13 ,15 ,30% ,70% ,3 ,5 ,2 ,2 ,1 ,3 ,0 ,0 ,0 ,7 ,2 ,1 ,0 ,1 ,null ,null ,3 ,1 ,2 ,0 ,null ,null ,1 ,0 ,null ,null ,null ,null ,3 ,2 ,0 ,3 ,1 ,1 ,115 ,256 ,75 (65%) ,214 (84%) ,10/36 (28%) ,20/32 (63%) ,1/3 (33%) ,2/18 (11%) ,2/4 (50%) ,5/10 (50%) ,64 ,77 ,26 ,26 ,9 ,6 ,10 ,5 ,7 ,2 ,16 ,0 ,
LaLiga ,20/21 ,11 ,Elche CF ,Cádiz ,1 ,1 ,47% ,53% ,4 ,6 ,3 ,2 ,1 ,2 ,0 ,2 ,1 ,9 ,1 ,0 ,16 ,15 ,6 ,2 ,1 ,0 ,0 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,1 ,4 ,3 ,2 ,1 ,2 ,400 ,418 ,326 (82%) ,355 (85%) ,30/56 (54%) ,25/50 (50%) ,3/5 (60%) ,5/35 (14%) ,8/13 (62%) ,6/11 (55%) ,111 ,127 ,62 ,46 ,27 ,9 ,16 ,16 ,8 ,13 ,29 ,7 ,71% ,29% ,3 ,0 ,3 ,0 ,0 ,0 ,0 ,0 ,1 ,2 ,1 ,0 ,3 ,0 ,1 ,0 ,0 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,1 ,0 ,2 ,0 ,0 ,2 ,299 ,113 ,259 (87%) ,76 (67%) ,23/34 (68%) ,8/27 (30%) ,2/4 (50%) ,1/9 (11%) ,4/5 (80%) ,3/5 (60%) ,60 ,64 ,32 ,24 ,14 ,5 ,9 ,7 ,2 ,7 ,9 ,6 ,24% ,76% ,1 ,6 ,0 ,2 ,1 ,2 ,0 ,2 ,0 ,7 ,0 ,0 ,3 ,2 ,0 ,0 ,0 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,4 ,1 ,2 ,1 ,0 ,101 ,305 ,67 (66%) ,279 (91%) ,7/22 (32%) ,17/23 (74%) ,1/1 (100%) ,4/26 (15%) ,4/8 (50%) ,3/6 (50%) ,51 ,63 ,30 ,22 ,13 ,4 ,7 ,9 ,6 ,6 ,20 ,1 ,
LaLiga ,20/21 ,11 ,Valencia ,Atlético Madrid ,0 ,1 ,33% ,67% ,5 ,14 ,2 ,6 ,1 ,7 ,2 ,1 ,2 ,7 ,1 ,1 ,12 ,15 ,2 ,5 ,null ,null ,0 ,2 ,0 ,2 ,1 ,0 ,null ,null ,null ,null ,null ,null ,1 ,8 ,4 ,6 ,5 ,3 ,324 ,657 ,238 (73%) ,559 (85%) ,22/58 (38%) ,33/63 (52%) ,2/10 (20%) ,5/18 (28%) ,7/14 (50%) ,9/13 (69%) ,133 ,142 ,42 ,51 ,15 ,13 ,8 ,17 ,17 ,8 ,24 ,5 ,31% ,69% ,4 ,9 ,2 ,4 ,1 ,4 ,1 ,1 ,1 ,5 ,1 ,0 ,1 ,1 ,null ,null ,0 ,1 ,0 ,1 ,1 ,0 ,null ,null ,null ,null ,null ,null ,1 ,4 ,3 ,5 ,4 ,3 ,158 ,343 ,120 (76%) ,295 (86%) ,10/28 (36%) ,15/32 (47%) ,2/6 (33%) ,2/12 (17%) ,2/3 (67%) ,5/8 (63%) ,59 ,72 ,20 ,22 ,8 ,6 ,5 ,6 ,7 ,1 ,19 ,3 ,34% ,66% ,1 ,5 ,0 ,2 ,0 ,3 ,1 ,0 ,1 ,2 ,0 ,1 ,1 ,4 ,null ,null ,0 ,1 ,0 ,1 ,0 ,0 ,null ,null ,null ,null ,null ,null ,0 ,4 ,1 ,1 ,1 ,0 ,166 ,314 ,118 (71%) ,264 (84%) ,12/30 (40%) ,18/31 (58%) ,0/4 (0%) ,3/6 (50%) ,5/11 (45%) ,4/5 (80%) ,74 ,70 ,22 ,29 ,7 ,7 ,3 ,11 ,10 ,7 ,5 ,2 ,
LaLiga ,20/21 ,11 ,Huesca ,Sevilla ,0 ,1 ,32% ,68% ,5 ,16 ,1 ,4 ,2 ,9 ,2 ,3 ,1 ,10 ,0 ,1 ,14 ,9 ,4 ,3 ,null ,null ,0 ,2 ,0 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,1 ,13 ,4 ,3 ,3 ,1 ,267 ,563 ,185 (69%) ,477 (85%) ,22/56 (39%) ,59/90 (66%) ,0/11 (0%) ,7/24 (29%) ,9/11 (82%) ,6/14 (43%) ,127 ,141 ,39 ,50 ,10 ,27 ,12 ,6 ,19 ,7 ,16 ,16 ,30% ,70% ,1 ,7 ,1 ,1 ,0 ,4 ,0 ,2 ,0 ,5 ,0 ,1 ,0 ,1 ,null ,null ,0 ,0 ,0 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,7 ,1 ,0 ,1 ,1 ,146 ,319 ,106 (73%) ,277 (87%) ,12/27 (44%) ,31/45 (69%) ,0/2 (0%) ,4/15 (27%) ,1/2 (50%) ,5/9 (56%) ,59 ,71 ,15 ,22 ,4 ,8 ,7 ,5 ,10 ,3 ,7 ,4 ,34% ,66% ,4 ,9 ,0 ,3 ,2 ,5 ,2 ,1 ,1 ,5 ,0 ,0 ,4 ,2 ,null ,null ,0 ,2 ,0 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,1 ,6 ,3 ,3 ,2 ,0 ,121 ,244 ,79 (65%) ,200 (82%) ,10/29 (34%) ,28/45 (62%) ,0/9 (0%) ,3/9 (33%) ,8/9 (89%) ,1/5 (20%) ,68 ,70 ,24 ,28 ,6 ,19 ,5 ,1 ,9 ,4 ,9 ,12 ,
LaLiga ,20/21 ,11 ,Real Madrid ,Deportivo Alavés ,1 ,2 ,67% ,33% ,20 ,11 ,9 ,6 ,10 ,1 ,1 ,4 ,12 ,9 ,2 ,1 ,8 ,17 ,2 ,2 ,null ,null ,3 ,4 ,2 ,2 ,1 ,0 ,0 ,5 ,null ,null ,null ,null ,12 ,8 ,8 ,3 ,4 ,7 ,562 ,275 ,493 (88%) ,212 (77%) ,43/59 (73%) ,33/59 (56%) ,9/40 (23%) ,4/13 (31%) ,6/15 (40%) ,7/11 (64%) ,130 ,110 ,45 ,51 ,12 ,18 ,11 ,19 ,7 ,9 ,5 ,32 ,62% ,38% ,8 ,5 ,5 ,2 ,2 ,0 ,1 ,3 ,8 ,7 ,0 ,0 ,1 ,0 ,null ,null ,1 ,2 ,1 ,1 ,0 ,0 ,0 ,1 ,null ,null ,null ,null ,5 ,4 ,3 ,1 ,1 ,5 ,255 ,159 ,221 (87%) ,131 (82%) ,22/33 (67%) ,20/31 (65%) ,6/24 (25%) ,2/7 (29%) ,3/6 (50%) ,3/5 (60%) ,61 ,55 ,26 ,25 ,9 ,12 ,7 ,8 ,5 ,6 ,4 ,16 ,72% ,28% ,12 ,6 ,4 ,4 ,8 ,1 ,0 ,1 ,4 ,2 ,2 ,1 ,1 ,2 ,null ,null ,2 ,2 ,1 ,1 ,1 ,0 ,0 ,4 ,null ,null ,null ,null ,7 ,4 ,5 ,2 ,3 ,2 ,307 ,116 ,272 (89%) ,81 (70%) ,21/26 (81%) ,13/28 (46%) ,3/16 (19%) ,2/6 (33%) ,3/9 (33%) ,4/6 (67%) ,69 ,55 ,19 ,26 ,3 ,6 ,4 ,11 ,2 ,3 ,1 ,16 ,
LaLiga ,20/21 ,11 ,Barcelona ,Osasuna ,4 ,0 ,71% ,29% ,20 ,10 ,11 ,5 ,7 ,3 ,2 ,2 ,5 ,3 ,1 ,2 ,8 ,12 ,1 ,0 ,null ,null ,9 ,4 ,7 ,4 ,0 ,1 ,null ,null ,null ,null ,null ,null ,11 ,5 ,9 ,5 ,5 ,6 ,813 ,303 ,739 (91%) ,237 (78%) ,34/50 (68%) ,32/53 (60%) ,1/16 (6%) ,5/25 (20%) ,8/17 (47%) ,4/10 (40%) ,123 ,115 ,41 ,39 ,12 ,14 ,10 ,15 ,5 ,14 ,15 ,19 ,75% ,25% ,13 ,3 ,8 ,0 ,3 ,2 ,2 ,1 ,3 ,1 ,0 ,1 ,0 ,0 ,null ,null ,6 ,1 ,5 ,1 ,0 ,0 ,null ,null ,null ,null ,null ,null ,7 ,1 ,6 ,2 ,0 ,5 ,452 ,139 ,410 (91%) ,103 (74%) ,21/32 (66%) ,10/22 (45%) ,0/10 (0%) ,2/10 (20%) ,4/7 (57%) ,1/4 (25%) ,66 ,62 ,19 ,16 ,3 ,6 ,5 ,6 ,4 ,6 ,6 ,13 ,67% ,33% ,7 ,7 ,3 ,5 ,4 ,1 ,0 ,1 ,2 ,2 ,1 ,1 ,1 ,0 ,null ,null ,3 ,3 ,2 ,3 ,0 ,1 ,null ,null ,null ,null ,null ,null ,4 ,4 ,3 ,3 ,5 ,1 ,361 ,164 ,329 (91%) ,134 (82%) ,13/18 (72%) ,22/31 (71%) ,1/6 (17%) ,3/15 (20%) ,4/10 (40%) ,3/6 (50%) ,57 ,53 ,22 ,23 ,9 ,8 ,5 ,9 ,1 ,8 ,9 ,6 ,
LaLiga ,20/21 ,11 ,Getafe ,Athletic Bilbao ,1 ,1 ,52% ,48% ,11 ,5 ,3 ,2 ,7 ,3 ,1 ,0 ,3 ,2 ,3 ,2 ,16 ,23 ,2 ,4 ,null ,null ,null ,null ,null ,null ,1 ,0 ,null ,null ,null ,null ,null ,null ,7 ,1 ,4 ,4 ,1 ,2 ,333 ,313 ,214 (64%) ,187 (60%) ,25/77 (32%) ,25/79 (32%) ,3/16 (19%) ,2/7 (29%) ,5/10 (50%) ,7/15 (47%) ,168 ,169 ,65 ,64 ,20 ,30 ,18 ,12 ,13 ,10 ,11 ,25 ,48% ,52% ,6 ,5 ,2 ,2 ,3 ,3 ,1 ,0 ,2 ,1 ,1 ,1 ,0 ,1 ,null ,null ,null ,null ,null ,null ,0 ,0 ,null ,null ,null ,null ,null ,null ,3 ,1 ,3 ,4 ,1 ,2 ,151 ,162 ,93 (62%) ,104 (64%) ,16/39 (41%) ,9/37 (24%) ,0/3 (0%) ,1/1 (100%) ,1/4 (25%) ,4/11 (36%) ,76 ,80 ,30 ,33 ,7 ,14 ,12 ,6 ,7 ,7 ,6 ,8 ,55% ,45% ,5 ,0 ,1 ,0 ,4 ,0 ,0 ,0 ,1 ,1 ,2 ,1 ,2 ,3 ,null ,null ,null ,null ,null ,null ,1 ,0 ,null ,null ,null ,null ,null ,null ,4 ,0 ,1 ,0 ,0 ,0 ,182 ,151 ,121 (66%) ,83 (55%) ,9/38 (24%) ,16/42 (38%) ,3/13 (23%) ,1/6 (17%) ,4/6 (67%) ,3/4 (75%) ,92 ,89 ,35 ,31 ,13 ,16 ,6 ,6 ,6 ,3 ,5 ,17 ,
LaLiga ,20/21 ,11 ,Celta Vigo ,Granada ,3 ,1 ,67% ,33% ,17 ,9 ,8 ,2 ,7 ,6 ,2 ,1 ,8 ,0 ,2 ,1 ,14 ,13 ,5 ,3 ,1 ,0 ,10 ,4 ,7 ,3 ,1 ,0 ,0 ,3 ,null ,null ,null ,null ,12 ,5 ,5 ,4 ,1 ,4 ,609 ,294 ,512 (84%) ,197 (67%) ,26/50 (52%) ,22/67 (33%) ,3/13 (23%) ,1/3 (33%) ,7/10 (70%) ,8/15 (53%) ,131 ,133 ,64 ,47 ,28 ,16 ,19 ,9 ,10 ,10 ,2 ,20 ,70% ,30% ,9 ,8 ,5 ,2 ,3 ,5 ,1 ,1 ,4 ,0 ,1 ,0 ,2 ,0 ,0 ,0 ,4 ,4 ,3 ,3 ,0 ,0 ,0 ,3 ,null ,null ,null ,null ,5 ,5 ,4 ,3 ,1 ,4 ,337 ,143 ,293 (87%) ,97 (68%) ,15/24 (63%) ,9/30 (30%) ,2/5 (40%) ,0/2 (0%) ,3/5 (60%) ,5/8 (63%) ,60 ,62 ,25 ,23 ,9 ,5 ,8 ,5 ,4 ,4 ,1 ,10 ,64% ,36% ,8 ,1 ,3 ,0 ,4 ,1 ,1 ,0 ,4 ,0 ,1 ,1 ,3 ,3 ,1 ,0 ,6 ,0 ,4 ,0 ,1 ,0 ,0 ,0 ,null ,null ,null ,null ,7 ,0 ,1 ,1 ,0 ,0 ,272 ,151 ,219 (81%) ,100 (66%) ,11/26 (42%) ,13/37 (35%) ,1/8 (13%) ,1/1 (100%) ,4/5 (80%) ,3/7 (43%) ,71 ,71 ,39 ,24 ,19 ,11 ,11 ,4 ,6 ,6 ,1 ,10 ,
LaLiga ,20/21 ,11 ,Real Sociedad ,Villarreal ,1 ,1 ,54% ,46% ,8 ,10 ,4 ,2 ,2 ,4 ,2 ,4 ,4 ,4 ,1 ,4 ,18 ,12 ,5 ,3 ,null ,null ,2 ,1 ,1 ,0 ,null ,null ,0 ,1 ,null ,null ,null ,null ,8 ,5 ,0 ,5 ,1 ,3 ,462 ,377 ,368 (80%) ,280 (74%) ,31/56 (55%) ,16/53 (30%) ,3/18 (17%) ,6/16 (38%) ,14/20 (70%) ,1/5 (20%) ,148 ,136 ,49 ,48 ,17 ,14 ,7 ,16 ,4 ,18 ,19 ,17 ,62% ,38% ,7 ,5 ,3 ,1 ,2 ,3 ,2 ,1 ,3 ,2 ,0 ,1 ,2 ,2 ,null ,null ,2 ,1 ,1 ,0 ,null ,null ,0 ,0 ,null ,null ,null ,null ,7 ,3 ,0 ,2 ,0 ,2 ,263 ,155 ,222 (84%) ,109 (70%) ,20/30 (67%) ,4/21 (19%) ,3/14 (21%) ,4/7 (57%) ,5/7 (71%) ,0/0 (0%) ,70 ,58 ,20 ,21 ,9 ,6 ,0 ,7 ,1 ,10 ,6 ,9 ,47% ,53% ,1 ,5 ,1 ,1 ,0 ,1 ,0 ,3 ,1 ,2 ,1 ,3 ,3 ,1 ,null ,null ,0 ,0 ,0 ,0 ,null ,null ,0 ,1 ,null ,null ,null ,null ,1 ,2 ,0 ,3 ,1 ,1 ,199 ,222 ,146 (73%) ,171 (77%) ,11/26 (42%) ,12/32 (38%) ,0/4 (0%) ,2/9 (22%) ,9/13 (69%) ,1/5 (20%) ,78 ,78 ,29 ,27 ,8 ,8 ,7 ,9 ,3 ,8 ,13 ,8 ,
LaLiga ,20/21 ,11 ,Real Betis ,Eibar ,0 ,2 ,63% ,37% ,7 ,11 ,3 ,6 ,2 ,5 ,2 ,0 ,6 ,2 ,4 ,4 ,13 ,14 ,2 ,1 ,null ,null ,1 ,5 ,1 ,3 ,null ,null ,0 ,1 ,null ,null ,null ,null ,4 ,7 ,3 ,4 ,4 ,3 ,529 ,300 ,392 (74%) ,171 (57%) ,43/83 (52%) ,23/82 (28%) ,4/12 (33%) ,5/19 (26%) ,3/8 (38%) ,11/15 (73%) ,191 ,180 ,67 ,65 ,39 ,26 ,13 ,15 ,14 ,11 ,15 ,22 ,58% ,42% ,2 ,3 ,1 ,1 ,1 ,2 ,0 ,0 ,2 ,0 ,2 ,2 ,1 ,0 ,null ,null ,1 ,1 ,1 ,1 ,null ,null ,0 ,0 ,null ,null ,null ,null ,2 ,1 ,0 ,2 ,1 ,1 ,247 ,167 ,181 (73%) ,101 (60%) ,21/44 (48%) ,11/38 (29%) ,0/5 (0%) ,2/12 (17%) ,1/3 (33%) ,7/9 (78%) ,91 ,94 ,34 ,37 ,18 ,16 ,8 ,8 ,10 ,5 ,8 ,7 ,67% ,33% ,5 ,8 ,2 ,5 ,1 ,3 ,2 ,0 ,4 ,2 ,2 ,2 ,1 ,1 ,null ,null ,0 ,4 ,0 ,2 ,null ,null ,0 ,1 ,null ,null ,null ,null ,2 ,6 ,3 ,2 ,3 ,2 ,282 ,133 ,211 (75%) ,70 (53%) ,22/39 (56%) ,12/44 (27%) ,4/7 (57%) ,3/7 (43%) ,2/5 (40%) ,4/6 (67%) ,100 ,86 ,33 ,28 ,21 ,10 ,5 ,7 ,4 ,6 ,7 ,15 ,
LaLiga ,20/21 ,12 ,Athletic Bilbao ,Celta Vigo ,0 ,2 ,49% ,51% ,10 ,6 ,0 ,4 ,7 ,2 ,3 ,0 ,4 ,5 ,0 ,1 ,7 ,15 ,2 ,1 ,null ,null ,0 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,5 ,5 ,5 ,1 ,2 ,0 ,468 ,475 ,371 (79%) ,362 (76%) ,41/74 (55%) ,27/66 (41%) ,4/21 (19%) ,3/16 (19%) ,11/19 (58%) ,8/13 (62%) ,162 ,157 ,57 ,59 ,19 ,18 ,13 ,26 ,21 ,17 ,7 ,22 ,45% ,55% ,5 ,2 ,0 ,1 ,3 ,1 ,2 ,0 ,2 ,2 ,0 ,0 ,1 ,0 ,null ,null ,0 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,3 ,2 ,2 ,0 ,1 ,0 ,211 ,259 ,164 (78%) ,204 (79%) ,21/39 (54%) ,16/31 (52%) ,2/8 (25%) ,1/7 (14%) ,4/11 (36%) ,4/5 (80%) ,82 ,74 ,25 ,29 ,7 ,7 ,5 ,16 ,12 ,9 ,2 ,13 ,54% ,46% ,5 ,4 ,0 ,3 ,4 ,1 ,1 ,0 ,2 ,3 ,0 ,1 ,1 ,1 ,null ,null ,0 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,2 ,3 ,3 ,1 ,1 ,0 ,257 ,216 ,207 (81%) ,158 (73%) ,20/35 (57%) ,11/35 (31%) ,2/13 (15%) ,2/9 (22%) ,7/8 (88%) ,4/8 (50%) ,80 ,83 ,32 ,30 ,12 ,11 ,8 ,10 ,9 ,8 ,5 ,9 ,
